Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,Promotion_Numeric,ProductivityIndex,WorkHourEfficiency,ManagerScoreRatio,PerformanceTier
317649,Samar Choudhury,Marketing,Content Strategist,86,85.49,98.21,4.0,92.11,42,3.9,6,No,0,88.8915,2.1420930232558137,78.0,Exceeds Expectations
723461,Hazel Ram,Marketing,Content Strategist,97,91.35,99.6,4.2,91.82,45,4.8,6,Yes,1,91.64949999999999,1.996086956521739,96.0,Exceeds Expectations
526841,Prisha Sen,IT,Software Engineer,53,69.43,89.92,4.7,83.64,45,3.1,6,No,0,81.1625,1.8182608695652174,62.0,Exceeds Expectations
583717,Eshani Batta,Sales,Business Development,73,74.3,86.68,3.5,95.52,35,3.4,9,No,0,82.939,2.6533333333333333,68.0,Exceeds Expectations
746766,Samarth Bhat,HR,Employee Relations,55,65.89,95.95,4.4,76.48,52,4.8,22,No,0,77.422,1.4430188679245284,96.0,Meets Expectations
431327,Nitara Bakshi,Sales,Sales Executive,96,88.4,80.25,4.8,96.91,47,4.9,4,Yes,1,91.29599999999999,2.0189583333333334,98.00000000000001,Exceeds Expectations
491083,Heer Saxena,Sales,Sales Executive,90,69.68,79.51,5.0,90.05,46,3.1,12,No,0,82.83200000000001,1.9159574468085105,62.0,Exceeds Expectations
975149,Ehsaan Biswas,IT,Software Engineer,55,75.47,89.02,4.2,88.46,36,3.1,20,No,0,83.32849999999998,2.3908108108108106,62.0,Exceeds Expectations
499259,Farhan Anand,Finance,Auditor,67,68.43,99.53,4.9,91.84,39,4.3,24,No,0,85.724,2.2960000000000003,86.0,Exceeds Expectations
847889,Veer Tara,HR,Recruitment Specialist,69,64.54,97.05,3.8,74.26,51,3.8,10,No,0,74.5375,1.4280769230769232,76.0,Meets Expectations
753580,Ritvik Lanka,HR,HR Manager,97,86.05,88.51,3.6,84.48,43,4.4,7,Yes,1,83.76199999999999,1.9200000000000002,88.00000000000001,Exceeds Expectations
278760,Samarth Bhandari,HR,HR Manager,78,75.19,91.57,4.1,80.24,45,4.1,19,No,0,80.43599999999999,1.7443478260869565,82.0,Exceeds Expectations
292074,Nayantara Kale,Sales,Sales Executive,72,62.44,84.79,3.8,79.51,40,3.2,25,No,0,73.801,1.939268292682927,64.0,Meets Expectations
137704,Himmat Bir,Finance,Financial Analyst,88,94.1,94.79,3.7,97.26,45,4.5,11,Yes,1,92.2945,2.1143478260869566,90.0,Exceeds Expectations
701024,Mannat Bhatnagar,HR,Employee Relations,65,67.32,89.31,5.0,90.73,37,3.1,29,No,0,83.714,2.3876315789473685,62.0,Exceeds Expectations
648401,Jayesh Kala,Finance,Accountant,97,84.54,84.01,3.6,72.52,54,4.3,11,Yes,1,78.37249999999999,1.3185454545454545,86.0,Meets Expectations
361661,Miraya Grover,Marketing,SEO Specialist,61,92.59,92.96,4.7,78.67,36,4.4,16,No,0,87.985,2.1262162162162164,88.00000000000001,Exceeds Expectations
782255,Vedika Varkey,Finance,Accountant,75,73.28,78.75,3.3,96.87,36,4.3,9,No,0,81.265,2.618108108108108,86.0,Exceeds Expectations
391105,Baiju Yohannan,Marketing,SEO Specialist,94,87.22,82.6,3.7,91.45,45,3.5,22,No,0,86.02449999999999,1.9880434782608696,70.0,Exceeds Expectations
366641,Khushi Edwin,IT,Software Engineer,89,70.63,91.44,4.2,99.39,46,5.0,29,Yes,1,85.82299999999998,2.11468085106383,100.0,Exceeds Expectations
371422,Hazel Tailor,HR,Employee Relations,59,62.13,85.14,4.0,97.82,38,3.3,20,No,0,80.75349999999999,2.508205128205128,65.99999999999999,Exceeds Expectations
774296,Kiaan Chatterjee,HR,Recruitment Specialist,59,74.97,89.91,3.1,97.16,37,3.7,29,No,0,83.032,2.556842105263158,74.0,Exceeds Expectations
917928,Himmat Chandran,Marketing,SEO Specialist,53,62.65,92.23,3.3,86.37,47,4.8,27,No,0,75.89150000000001,1.7993750000000002,96.0,Meets Expectations
899345,Drishya Garde,Sales,Account Manager,54,73.67,76.73,4.2,99.75,41,4.8,2,No,0,84.80649999999999,2.375,96.0,Exceeds Expectations
976064,Jivika Rajagopal,IT,Data Analyst,52,88.52,92.6,4.5,97.06,39,4.5,19,No,0,92.34299999999999,2.4265,90.0,Exceeds Expectations
784983,Raghav Mallick,Finance,Financial Analyst,95,60.34,83.06,3.2,93.5,48,3.3,17,No,0,75.90299999999999,1.9081632653061225,65.99999999999999,Meets Expectations
947715,Purab Madan,Finance,Auditor,51,88.78,86.94,3.3,97.65,54,3.5,26,No,0,88.1915,1.7754545454545456,70.0,Exceeds Expectations
522322,Tara Arya,Marketing,Content Strategist,57,81.22,75.84,4.9,78.22,49,5.0,25,No,0,81.88,1.5644,100.0,Exceeds Expectations
579876,Renee Sagar,HR,Employee Relations,64,90.86,84.29,4.3,86.74,38,4.0,10,No,0,87.7035,2.224102564102564,80.0,Exceeds Expectations
139711,Divit Sem,Finance,Auditor,80,79.53,90.57,5.0,72.41,50,3.7,0,No,0,81.7645,1.4198039215686273,74.0,Exceeds Expectations
561816,Rasha Madan,Sales,Business Development,77,63.15,85.75,3.6,82.88,37,3.3,24,No,0,74.773,2.181052631578947,65.99999999999999,Meets Expectations
584488,Lavanya Dalal,Sales,Sales Executive,79,67.37,76.06,4.4,76.97,47,3.4,7,No,0,75.128,1.6035416666666666,68.0,Meets Expectations
361708,Stuvan Dewan,Marketing,Content Strategist,74,88.09,87.92,4.0,80.69,46,4.8,24,No,0,84.261,1.7168085106382978,96.0,Exceeds Expectations
779924,Aarna Barman,Finance,Accountant,81,65.18,99.56,3.6,79.25,44,3.3,11,No,0,76.2845,1.761111111111111,65.99999999999999,Meets Expectations
868781,Dhanuk Bora,Sales,Sales Executive,55,84.0,98.26,3.3,80.87,44,3.9,23,No,0,82.3435,1.797111111111111,78.0,Exceeds Expectations
732948,Sana Bhargava,HR,Recruitment Specialist,77,71.49,98.81,3.4,89.17,49,3.1,21,No,0,81.2525,1.7834,62.0,Exceeds Expectations
640738,Tarini Sarin,HR,Recruitment Specialist,64,68.87,99.58,3.1,83.77,42,3.4,15,No,0,77.661,1.948139534883721,68.0,Meets Expectations
639446,Zaina Chhabra,Finance,Accountant,73,83.92,78.86,4.2,93.91,50,3.8,3,No,0,86.66949999999999,1.8413725490196078,76.0,Exceeds Expectations
258663,Mamooty Srinivas,Finance,Financial Analyst,70,71.76,81.27,4.2,82.88,52,4.6,20,No,0,78.91449999999999,1.5637735849056602,92.0,Meets Expectations
270267,Badal Gaba,IT,Software Engineer,84,84.77,76.12,3.5,96.23,38,4.9,10,No,0,85.268,2.4674358974358976,98.00000000000001,Exceeds Expectations
624789,Vaibhav Sur,HR,Employee Relations,77,68.91,86.52,4.5,71.2,53,3.7,16,No,0,75.51650000000001,1.3185185185185186,74.0,Meets Expectations
643456,Divyansh Kala,Sales,Account Manager,51,94.72,88.69,3.2,70.02,37,3.3,26,No,0,80.5625,1.8426315789473684,65.99999999999999,Exceeds Expectations
314234,Taran Magar,Finance,Accountant,63,83.03,96.32,3.7,88.39,41,4.0,19,No,0,85.54499999999999,2.1045238095238097,80.0,Exceeds Expectations
552359,Zoya Deo,IT,Data Analyst,75,85.29,93.0,3.7,78.5,35,3.4,3,No,0,82.3765,2.1805555555555554,68.0,Exceeds Expectations
620358,Vivaan Mani,Finance,Financial Analyst,59,65.32,78.82,4.3,97.29,51,4.2,17,No,0,81.6365,1.8709615384615386,84.00000000000001,Exceeds Expectations
549637,Inaaya  Ravi,Sales,Account Manager,66,76.79,86.12,3.1,90.88,40,3.9,9,No,0,80.9025,2.2165853658536583,78.0,Exceeds Expectations
837075,Misha Sawhney,HR,Recruitment Specialist,51,69.3,93.2,3.5,86.49,45,4.6,16,No,0,79.0065,1.8802173913043476,92.0,Meets Expectations
715935,Kiara Toor,HR,HR Manager,88,79.66,96.64,4.3,79.8,47,4.7,16,Yes,1,83.207,1.6624999999999999,94.0,Exceeds Expectations
554087,Yashvi Vig,Marketing,SEO Specialist,89,87.96,97.3,4.0,93.33,46,3.1,12,No,0,90.04649999999998,1.9857446808510637,62.0,Exceeds Expectations
871388,Dhanuk Keer,Sales,Account Manager,70,62.65,90.68,3.6,72.33,41,4.1,12,No,0,71.645,1.7221428571428572,82.0,Meets Expectations
587411,Sara Mahajan,HR,Recruitment Specialist,66,74.41,82.54,4.7,89.9,42,3.6,24,No,0,83.98949999999999,2.090697674418605,72.0,Exceeds Expectations
745780,Vardaniya Chokshi,Finance,Auditor,50,91.83,82.56,4.9,85.18,46,3.4,10,No,0,89.0375,1.812340425531915,68.0,Exceeds Expectations
607019,Samarth Gandhi,Sales,Account Manager,77,93.17,99.62,3.0,73.31,51,3.1,22,No,0,82.211,1.4098076923076923,62.0,Exceeds Expectations
841750,Aniruddh Sharma,IT,Cybersecurity Specialist,52,76.01,80.5,3.4,73.28,53,4.8,15,No,0,74.5265,1.357037037037037,96.0,Meets Expectations
632563,Dishani Mangat,HR,Recruitment Specialist,92,64.85,99.85,3.6,99.17,38,4.2,6,Yes,1,83.1845,2.542820512820513,84.00000000000001,Exceeds Expectations
255488,Romil Bhatnagar,IT,Cybersecurity Specialist,84,86.05,80.11,3.9,76.79,38,3.6,26,No,0,80.7105,1.9689743589743591,72.0,Exceeds Expectations
767269,Sana Ramesh,Finance,Accountant,72,67.48,76.62,4.1,73.52,53,3.4,12,No,0,73.143,1.3614814814814815,68.0,Meets Expectations
644226,Riaan Dua,IT,Data Analyst,50,80.35,79.61,3.8,87.98,39,4.2,2,No,0,82.257,2.1995,84.00000000000001,Exceeds Expectations
543955,Uthkarsh Arya,IT,Data Analyst,80,89.61,99.32,4.4,95.61,44,3.9,13,No,0,92.925,2.1246666666666667,78.0,Exceeds Expectations
576706,Indrans Arya,HR,Employee Relations,81,90.98,92.88,3.9,81.06,46,4.8,1,No,0,85.846,1.7246808510638298,96.0,Exceeds Expectations
828734,Nitara Brahmbhatt,Sales,Business Development,74,65.81,91.17,4.0,79.99,53,3.0,26,No,0,76.7055,1.4812962962962961,60.0,Meets Expectations
403621,Vardaniya Yogi,Sales,Sales Executive,60,64.82,99.29,4.9,97.03,50,4.0,23,No,0,86.241,1.9025490196078432,80.0,Exceeds Expectations
798350,Eshani Khalsa,HR,Recruitment Specialist,94,67.01,80.4,4.5,90.45,38,3.2,22,No,0,80.671,2.3192307692307694,64.0,Exceeds Expectations
437852,Chirag Lanka,Finance,Financial Analyst,94,65.31,97.66,3.3,92.46,51,4.6,8,Yes,1,79.7685,1.7780769230769229,92.0,Meets Expectations
753280,Kashvi Sabharwal,HR,Employee Relations,91,80.74,84.56,3.7,97.75,44,4.9,24,Yes,1,86.25549999999998,2.172222222222222,98.00000000000001,Exceeds Expectations
193694,Manjari Bhakta,Marketing,SEO Specialist,62,84.64,96.72,3.8,75.02,38,4.3,13,No,0,81.789,1.9235897435897436,86.0,Exceeds Expectations
304449,Anika Dora,Marketing,Marketing Executive,90,61.35,77.54,4.7,77.21,48,3.6,5,No,0,74.22699999999999,1.5757142857142856,72.0,Meets Expectations
556936,Vidur Dora,IT,Software Engineer,100,78.17,92.63,4.6,71.2,54,3.8,23,No,0,79.97399999999999,1.2945454545454547,76.0,Meets Expectations
774257,Priyansh Maharaj,IT,Cybersecurity Specialist,100,87.58,87.39,3.3,94.84,52,4.7,4,Yes,1,86.8555,1.789433962264151,94.0,Exceeds Expectations
221408,Tarini Sundaram,Sales,Account Manager,92,92.47,76.54,3.7,76.78,43,3.8,9,No,0,81.81849999999999,1.745,76.0,Exceeds Expectations
371918,Divit Dutta,Finance,Auditor,53,79.67,98.56,3.8,95.68,41,4.8,14,No,0,87.5565,2.278095238095238,96.0,Exceeds Expectations
220541,Ira Dua,Finance,Auditor,68,81.64,84.75,4.6,82.49,40,4.7,19,No,0,83.958,2.011951219512195,94.0,Exceeds Expectations
955204,Mannat Thaman,Finance,Financial Analyst,59,61.72,95.6,3.1,87.14,36,4.6,24,No,0,75.741,2.3551351351351353,92.0,Meets Expectations
185558,Suhana Lala,IT,Software Engineer,58,71.72,97.65,4.0,94.74,38,4.8,3,No,0,84.9085,2.4292307692307693,96.0,Exceeds Expectations
120216,Zara Sabharwal,IT,Software Engineer,81,86.68,92.15,3.1,93.23,50,3.8,4,No,0,86.091,1.8280392156862746,76.0,Exceeds Expectations
114431,Kismat Gupta,Marketing,Marketing Executive,78,94.18,94.76,4.9,85.0,49,3.3,15,No,0,91.627,1.7,65.99999999999999,Exceeds Expectations
824403,Aradhya Saran,Finance,Accountant,58,82.56,98.53,3.7,92.77,36,3.4,27,No,0,87.24499999999999,2.5072972972972973,68.0,Exceeds Expectations
668476,Abram Shankar,HR,Employee Relations,62,60.41,96.6,4.9,92.76,40,3.7,8,No,0,82.7995,2.262439024390244,74.0,Exceeds Expectations
449589,Siya Mane,Finance,Accountant,72,69.04,98.37,3.6,86.01,55,3.2,28,No,0,79.823,1.5358928571428572,64.0,Meets Expectations
857263,Jayan Bera,Finance,Accountant,50,82.51,92.57,4.2,85.26,37,3.5,12,No,0,85.20499999999998,2.243684210526316,70.0,Exceeds Expectations
873801,Madhav Kunda,Finance,Auditor,54,90.72,80.86,3.7,72.32,36,4.2,9,No,0,80.29299999999999,1.9545945945945944,84.00000000000001,Exceeds Expectations
698063,Nayantara Tiwari,Sales,Business Development,79,75.75,91.63,3.3,95.57,48,3.5,20,No,0,83.6065,1.950408163265306,70.0,Exceeds Expectations
513486,Devansh Kibe,IT,Software Engineer,86,72.76,96.51,3.6,85.81,54,4.7,18,Yes,1,80.776,1.5601818181818181,94.0,Exceeds Expectations
608483,Nishith Banik,HR,Employee Relations,66,70.94,79.39,3.9,98.35,46,3.1,4,No,0,82.86,2.0925531914893614,62.0,Exceeds Expectations
504397,Hrishita Jaggi,Finance,Accountant,53,92.66,86.54,4.2,86.03,46,4.6,1,No,0,88.12249999999999,1.8304255319148937,92.0,Exceeds Expectations
826290,Sahil Ganesh,HR,Recruitment Specialist,56,88.02,83.85,4.6,83.12,36,3.9,12,No,0,86.27649999999998,2.2464864864864866,78.0,Exceeds Expectations
403534,Aayush Master,Marketing,Content Strategist,84,87.28,99.78,4.9,71.14,52,4.5,30,No,0,85.11399999999999,1.3422641509433961,90.0,Exceeds Expectations
812378,Bhavin Rajagopalan,HR,Employee Relations,59,84.14,79.37,3.9,96.86,52,3.2,23,No,0,86.9555,1.8275471698113208,64.0,Exceeds Expectations
227383,Arhaan Bali,HR,Employee Relations,51,85.04,95.37,4.4,88.8,38,4.0,27,No,0,88.34949999999999,2.276923076923077,80.0,Exceeds Expectations
262429,Amira Khurana,Sales,Account Manager,91,76.41,94.79,4.9,92.68,42,3.5,19,No,0,88.10000000000001,2.1553488372093024,70.0,Exceeds Expectations
189065,Tanya Garg,Marketing,SEO Specialist,70,61.23,91.94,4.1,96.53,55,4.6,21,No,0,81.30699999999999,1.7237500000000001,92.0,Exceeds Expectations
192881,Elakshi Varughese,Marketing,Marketing Executive,72,70.44,75.26,4.2,81.01,50,3.2,9,No,0,76.89649999999999,1.5884313725490198,64.0,Meets Expectations
873497,Azad Lala,HR,Employee Relations,71,91.25,99.96,4.1,83.3,41,3.3,10,No,0,88.38649999999998,1.9833333333333332,65.99999999999999,Exceeds Expectations
874596,Anahita Borah,HR,Employee Relations,93,68.49,82.7,3.8,84.99,52,4.0,20,No,0,77.523,1.6035849056603773,80.0,Meets Expectations
202827,Faiyaz Kuruvilla,Marketing,Marketing Executive,92,66.62,99.29,4.5,74.75,55,3.5,24,No,0,77.873,1.3348214285714286,70.0,Meets Expectations
494146,Kaira Balan,Marketing,Content Strategist,76,87.55,99.56,3.6,81.52,41,4.8,10,No,0,84.90849999999999,1.9409523809523808,96.0,Exceeds Expectations
157240,Hrishita Wason,Finance,Financial Analyst,62,85.9,82.32,3.1,72.01,53,3.1,24,No,0,76.9165,1.3335185185185185,62.0,Meets Expectations
578802,Nakul Ahluwalia,HR,Recruitment Specialist,93,83.41,84.6,3.7,78.52,38,3.5,15,No,0,80.46549999999999,2.013333333333333,70.0,Exceeds Expectations
447327,Akarsh Upadhyay,Sales,Account Manager,84,61.78,88.45,3.3,92.1,42,4.4,3,No,0,77.02550000000001,2.141860465116279,88.00000000000001,Meets Expectations
758499,Faiyaz Bajaj,Finance,Financial Analyst,70,87.71,95.05,3.6,98.15,36,4.7,5,No,0,90.10849999999998,2.652702702702703,94.0,Exceeds Expectations
927109,Nishith Bhargava,Marketing,Marketing Executive,55,86.29,95.19,4.8,77.19,35,3.3,30,No,0,85.8965,2.1441666666666666,65.99999999999999,Exceeds Expectations
618616,Yuvraj  Sarkar,HR,Employee Relations,70,89.57,89.33,4.7,83.18,47,3.3,15,No,0,87.96199999999999,1.7329166666666669,65.99999999999999,Exceeds Expectations
498762,Devansh Toor,Finance,Accountant,100,82.56,92.98,3.8,75.48,54,4.8,30,Yes,1,80.661,1.3723636363636365,96.0,Exceeds Expectations
912964,Nakul Khosla,Finance,Auditor,55,84.83,83.83,3.8,79.87,38,4.5,0,No,0,81.6195,2.047948717948718,90.0,Exceeds Expectations
599483,Purab Dhar,Finance,Financial Analyst,100,88.22,80.51,3.7,72.59,40,3.4,26,No,0,79.46,1.7704878048780488,68.0,Meets Expectations
402376,Vihaan Raval,Marketing,SEO Specialist,65,78.28,93.33,3.0,70.79,39,4.0,28,No,0,75.174,1.7697500000000002,80.0,Meets Expectations
929030,Oorja Sundaram,IT,Cybersecurity Specialist,79,66.48,92.8,3.9,80.84,36,3.1,5,No,0,77.182,2.1848648648648648,62.0,Meets Expectations
679910,Neelofar Dada,Sales,Account Manager,66,64.49,97.92,3.1,96.07,43,4.9,2,No,0,80.184,2.1834090909090906,98.00000000000001,Exceeds Expectations
541462,Shayak Sen,HR,HR Manager,60,81.03,92.22,3.3,87.72,49,4.7,12,No,0,82.7955,1.7544,94.0,Exceeds Expectations
562590,Nishith Kothari,Sales,Sales Executive,81,91.49,94.0,4.7,87.25,38,4.9,8,No,0,90.75899999999999,2.2371794871794872,98.00000000000001,Exceeds Expectations
395763,Aradhya Batta,Marketing,Marketing Executive,81,81.97,76.23,3.9,73.22,38,4.9,18,No,0,77.45100000000001,1.8774358974358973,98.00000000000001,Meets Expectations
612991,Indranil D’Alia,Marketing,SEO Specialist,77,74.27,90.2,4.2,83.15,53,3.1,6,No,0,81.22699999999999,1.539814814814815,62.0,Exceeds Expectations
853157,Emir Wadhwa,Sales,Business Development,71,66.4,86.57,3.7,72.05,36,3.4,28,No,0,72.54299999999999,1.9472972972972973,68.0,Meets Expectations
801178,Kartik Mane,Sales,Sales Executive,52,70.91,76.13,3.9,87.7,39,3.9,15,No,0,78.633,2.1925,78.0,Meets Expectations
236373,Stuvan Gulati,IT,Cybersecurity Specialist,78,65.11,79.5,4.7,77.4,36,3.6,24,No,0,75.9035,2.091891891891892,72.0,Meets Expectations
201240,Jayan Mahajan,Finance,Financial Analyst,92,86.23,76.37,3.4,76.58,43,3.6,9,No,0,78.639,1.7404545454545455,72.0,Meets Expectations
243592,Pari Sami,IT,Software Engineer,68,85.21,97.75,4.7,78.94,39,3.9,12,No,0,86.21499999999999,1.9735,78.0,Exceeds Expectations
121994,Vanya Sankaran,Sales,Business Development,64,66.0,85.99,3.1,75.31,49,4.2,12,No,0,71.657,1.5062,84.00000000000001,Meets Expectations
240288,Ojas Joshi,IT,Software Engineer,66,81.46,85.26,4.7,79.76,41,3.2,10,No,0,83.31599999999999,1.899047619047619,64.0,Exceeds Expectations
539202,Shlok Majumdar,Finance,Financial Analyst,79,73.26,96.54,4.8,72.4,44,4.9,30,No,0,79.862,1.608888888888889,98.00000000000001,Meets Expectations
116787,Hridaan Gade,Marketing,Marketing Executive,71,69.92,77.77,3.7,74.6,44,4.8,20,No,0,73.3475,1.6577777777777776,96.0,Meets Expectations
863845,Ehsaan Bahl,Finance,Accountant,95,89.43,83.52,4.4,89.43,53,4.4,5,Yes,1,88.329,1.6561111111111113,88.00000000000001,Exceeds Expectations
800074,Yasmin Sule,Marketing,SEO Specialist,52,83.82,78.18,4.5,90.44,36,4.9,25,No,0,86.21799999999999,2.4443243243243242,98.00000000000001,Exceeds Expectations
596736,Vidur Dada,HR,Employee Relations,91,81.75,80.23,4.0,75.03,53,4.3,29,Yes,1,78.9075,1.3894444444444445,86.0,Meets Expectations
150249,Pari Sastry,Sales,Sales Executive,95,86.59,97.49,4.6,70.16,41,4.7,19,Yes,1,83.28599999999999,1.6704761904761904,94.0,Exceeds Expectations
302567,Taran Kakar,Marketing,SEO Specialist,70,93.16,92.31,3.4,82.56,40,4.6,22,No,0,85.5485,2.013658536585366,92.0,Exceeds Expectations
424252,Madhup Rege,HR,Employee Relations,79,85.26,87.22,3.4,93.44,38,4.3,6,No,0,85.828,2.3958974358974356,86.0,Exceeds Expectations
471416,Fateh Khanna,Finance,Auditor,64,66.15,83.38,3.1,85.06,41,4.5,14,No,0,74.73049999999999,2.0252380952380955,90.0,Meets Expectations
101509,Drishya Konda,HR,Recruitment Specialist,90,86.46,75.15,4.0,84.45,51,3.6,0,No,0,83.091,1.6240384615384615,72.0,Exceeds Expectations
699553,Uthkarsh Brar,IT,Software Engineer,54,88.92,88.4,3.4,80.34,43,4.7,18,No,0,82.70100000000001,1.825909090909091,94.0,Exceeds Expectations
328148,Zeeshan Dyal,Sales,Business Development,97,74.26,78.31,3.3,75.57,49,4.2,30,Yes,1,74.087,1.5113999999999999,84.00000000000001,Meets Expectations
783359,Dhanuk Master,HR,Employee Relations,85,83.96,82.34,4.2,81.34,35,4.9,19,No,0,82.80599999999998,2.2594444444444446,98.00000000000001,Exceeds Expectations
207899,Jayan Bal,Finance,Auditor,82,71.06,82.02,4.7,98.42,39,4.6,9,No,0,85.72099999999999,2.4605,92.0,Exceeds Expectations
754307,Zaina Bhalla,Finance,Financial Analyst,50,77.97,98.47,4.9,91.89,36,4.4,26,No,0,88.9215,2.4835135135135133,88.00000000000001,Exceeds Expectations
600343,Mohanlal Varkey,Sales,Account Manager,58,67.58,75.53,3.1,96.13,44,3.0,19,No,0,77.928,2.136222222222222,60.0,Meets Expectations
223413,Raghav Sawhney,Sales,Account Manager,51,90.42,91.01,3.6,82.14,55,4.5,9,No,0,84.8475,1.4667857142857144,90.0,Exceeds Expectations
185382,Jayant Soni,HR,HR Manager,56,61.36,95.24,4.7,75.01,52,3.5,13,No,0,76.1155,1.4152830188679246,70.0,Meets Expectations
331366,Aaina Aurora,HR,Employee Relations,60,63.71,75.72,3.5,87.81,45,4.9,0,No,0,74.89,1.9089130434782609,98.00000000000001,Meets Expectations
430157,Darshit Jayaraman,Finance,Financial Analyst,75,68.02,91.06,3.5,96.0,39,4.0,20,No,0,81.566,2.4,80.0,Exceeds Expectations
790106,Hazel Lall,Finance,Auditor,58,81.45,99.07,3.9,98.65,42,5.0,27,No,0,89.5955,2.294186046511628,100.0,Exceeds Expectations
288594,Manikya Sura,Finance,Financial Analyst,61,64.2,79.05,3.3,79.77,55,4.5,11,No,0,72.147,1.4244642857142857,90.0,Meets Expectations
456525,Vardaniya Kala,Marketing,Marketing Executive,55,92.42,88.58,4.9,89.33,51,3.3,15,No,0,91.59949999999999,1.7178846153846155,65.99999999999999,Exceeds Expectations
427823,Dhruv Sur,Marketing,Marketing Executive,88,81.88,79.65,4.0,77.42,47,3.2,10,No,0,79.7025,1.6129166666666668,64.0,Meets Expectations
507342,Tiya Hans,IT,Cybersecurity Specialist,70,85.92,75.99,3.2,82.97,38,3.9,11,No,0,80.10999999999999,2.1274358974358973,78.0,Exceeds Expectations
261647,Hiran Kalla,IT,Software Engineer,61,82.7,79.24,3.1,79.83,54,4.6,26,No,0,78.07149999999999,1.4514545454545453,92.0,Meets Expectations
461648,Vidur Dugar,IT,Data Analyst,75,70.46,95.97,5.0,77.3,48,4.7,28,No,0,81.11149999999999,1.5775510204081633,94.0,Exceeds Expectations
108459,Aaina Thaman,Finance,Auditor,96,88.58,88.71,4.9,86.27,38,3.4,23,No,0,89.204,2.212051282051282,68.0,Exceeds Expectations
924475,Indranil Mahal,Finance,Accountant,53,77.7,92.52,3.5,78.21,53,4.2,25,No,0,78.9465,1.4483333333333333,84.00000000000001,Meets Expectations
521014,Samiha Ben,Finance,Accountant,96,73.49,97.08,3.1,70.91,52,4.8,24,Yes,1,74.40199999999999,1.3379245283018868,96.0,Meets Expectations
305308,Elakshi Kamdar,Sales,Account Manager,60,66.85,99.15,4.0,70.83,41,5.0,10,No,0,75.06049999999999,1.6864285714285714,100.0,Meets Expectations
752578,Tara Raju,Marketing,Content Strategist,94,74.69,84.54,3.8,82.02,46,3.8,22,No,0,78.9295,1.7451063829787232,76.0,Meets Expectations
857969,Gokul Saran,HR,Recruitment Specialist,52,93.47,76.1,4.3,94.8,51,3.5,30,No,0,90.20949999999999,1.823076923076923,70.0,Exceeds Expectations
