Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age,TrainingSuccess,CostPerTrainingDay,OverallSatisfactionIndex
2771,2020-07-08,Production Technician I,BPC,Terminated,Full-Time,Zone A,Temporary,Production,Wireline Construction,1950-10-03,MA,Male,Other,Divorced,Fully Meets,5,2023-01-28,2,4,2,2022-12-11,Technical Skills,Internal,Incomplete,5,255.16,70,0,50.03137254901961,2.6666666666666665
2772,2020-03-13,Production Technician I,CCDR,Active,Full-Time,Zone A,Temporary,Production,Wireline Construction,1973-04-15,MA,Male,Other,Married,Fully Meets,1,2023-04-25,2,4,5,2023-02-06,Leadership Development,Internal,Passed,5,258.08,47,1,50.60392156862745,3.6666666666666665
2773,2022-12-28,Production Technician I,SVG,Active,Full-Time,Zone B,Full-Time,Production,Splicing,1964-06-20,MA,Male,White,Widowed,Fully Meets,2,2023-05-29,2,5,4,2023-02-02,Communication Skills,Internal,Completed,4,697.67,58,1,170.16341463414633,3.6666666666666665
2774,2020-03-17,Production Technician I,EW,Active,Full-Time,Zone B,Part-Time,Production,Field Operations,1993-05-06,MA,Male,Other,Divorced,Fully Meets,5,2023-05-28,1,5,3,2023-08-05,Communication Skills,Internal,Passed,5,694.23,27,1,136.1235294117647,3.0
2775,2023-01-07,Production Technician I,MSC,Active,Part-Time,Zone B,Temporary,Production,Field Operations,1966-02-19,MA,Female,White,Single,Fully Meets,2,2023-04-08,1,4,3,2022-11-05,Technical Skills,Internal,Incomplete,1,703.45,57,0,639.5,2.6666666666666665
2776,2021-12-22,Production Technician I,TNS,Active,Full-Time,Zone B,Part-Time,Production,General - Eng,1975-06-02,MA,Male,White,Single,Fully Meets,4,2022-12-26,5,3,5,2023-07-09,Leadership Development,External,Incomplete,1,134.44,46,0,122.2181818181818,4.333333333333333
2777,2020-04-29,Production Technician I,PYZ,Active,Part-Time,Zone B,Full-Time,Production,General - Con,1944-07-31,MA,Male,Hispanic,Single,Fully Meets,5,2023-02-08,5,1,3,2023-07-25,Communication Skills,Internal,Failed,2,458.37,76,0,218.27142857142857,3.0
2778,2020-12-02,Production Technician I,WBL,Active,Part-Time,Zone C,Temporary,Production,Wireless,1955-02-28,MA,Male,Asian,Divorced,Fully Meets,5,2023-02-19,1,1,4,2022-10-06,Project Management,External,Failed,5,594.73,65,0,116.61372549019609,2.0
2779,2021-12-08,Production Technician I,NEL,Active,Contract,Zone A,Part-Time,Production,Field Operations,1957-07-16,MA,Male,Hispanic,Married,Fully Meets,2,2022-08-28,4,1,1,2023-02-13,Leadership Development,Internal,Completed,3,330.68,64,1,106.67096774193548,2.0
2780,2022-04-13,Production Technician I,PL,Active,Contract,Zone B,Part-Time,Production,General - Con,1951-04-26,MA,Male,White,Married,Fully Meets,4,2022-08-29,3,5,2,2022-12-24,Communication Skills,Internal,Incomplete,3,625.69,71,0,201.83548387096775,3.3333333333333335
2781,2020-12-23,Production Technician I,BPC,Terminated,Contract,Zone A,Part-Time,Production,Field Operations,1969-10-22,MA,Male,Asian,Divorced,Fully Meets,4,2023-12-02,1,2,2,2022-11-12,Leadership Development,Internal,Completed,5,437.26,51,1,85.73725490196078,1.6666666666666667
2782,2019-03-31,Production Technician I,CCDR,Active,Full-Time,Zone C,Temporary,Production,General - Con,1987-06-18,MA,Female,Black,Single,Fully Meets,2,2022-07-10,3,5,3,2022-10-17,Leadership Development,Internal,Passed,2,134.99,32,1,64.28095238095239,3.6666666666666665
2783,2023-06-11,Production Technician II,SVG,Active,Part-Time,Zone A,Temporary,Production,Wireline Construction,1977-10-21,MA,Male,White,Married,Fully Meets,1,2023-06-01,3,1,1,2023-05-20,Technical Skills,External,Incomplete,4,880.21,46,0,214.68536585365857,1.6666666666666667
2784,2021-05-20,Production Technician II,TNS,Active,Contract,Zone B,Full-Time,Production,Field Operations,1981-08-03,MA,Male,White,Divorced,Fully Meets,2,2023-09-01,4,3,4,2022-09-08,Customer Service,Internal,Completed,5,427.99,40,1,83.91960784313726,3.6666666666666665
2785,2020-11-14,Production Technician II,WBL,Active,Full-Time,Zone C,Full-Time,Production,Field Operations,1967-06-07,MA,Male,Hispanic,Widowed,Fully Meets,4,2022-08-15,3,1,5,2022-11-26,Technical Skills,Internal,Completed,1,925.68,53,1,841.5272727272726,3.0
2786,2018-12-29,Production Technician II,PYZ,Active,Contract,Zone A,Full-Time,Production,Field Operations,2000-07-13,MA,Female,Asian,Widowed,Fully Meets,1,2022-07-12,4,3,1,2023-06-16,Communication Skills,External,Incomplete,4,485.05,18,0,118.3048780487805,2.6666666666666665
2787,2021-04-22,Production Technician II,WBL,Active,Contract,Zone A,Full-Time,Production,Executive,1948-10-12,MA,Female,White,Divorced,Fully Meets,4,2023-10-04,4,2,5,2023-04-18,Technical Skills,External,Passed,5,720.07,73,1,141.1901960784314,3.6666666666666665
2788,2023-06-03,Production Technician II,NEL,Terminated,Contract,Zone C,Full-Time,Production,Project Management - Con,1949-07-02,MA,Female,Black,Widowed,Fully Meets,1,2023-05-29,4,1,3,2023-01-21,Project Management,External,Incomplete,5,161.15,74,0,31.598039215686278,2.6666666666666665
2789,2021-04-26,Production Technician I,CCDR,Active,Contract,Zone B,Temporary,Production,Wireless,1942-04-06,MA,Male,Asian,Divorced,Fully Meets,4,2022-03-12,1,2,2,2023-06-06,Project Management,Internal,Completed,4,899.17,79,1,219.30975609756098,1.6666666666666667
2790,2019-04-30,Production Technician I,EW,Active,Contract,Zone B,Part-Time,Production,Catv,1959-08-08,MA,Male,Hispanic,Widowed,Fully Meets,4,2023-03-01,1,5,2,2022-09-20,Communication Skills,External,Incomplete,1,438.31,60,0,398.46363636363634,2.6666666666666665
2791,2021-07-04,Production Technician I,MSC,Active,Contract,Zone B,Temporary,Production,Field Operations,1946-10-28,MA,Male,White,Widowed,Fully Meets,2,2023-01-19,1,3,1,2023-04-08,Communication Skills,Internal,Passed,3,903.18,75,1,291.34838709677416,1.6666666666666667
2792,2023-02-24,Production Technician I,NEL,Active,Part-Time,Zone A,Temporary,Production,Engineers,1953-10-05,MA,Male,Black,Single,Fully Meets,1,2022-09-09,3,4,4,2023-05-21,Technical Skills,External,Passed,2,607.81,70,1,289.4333333333333,3.6666666666666665
2793,2021-03-02,Production Technician I,PL,Active,Full-Time,Zone A,Full-Time,Production,Yard (Material Handling),1981-08-19,MA,Male,Black,Divorced,Fully Meets,1,2023-03-27,2,5,3,2022-10-09,Project Management,External,Incomplete,1,774.44,40,0,704.0363636363636,3.3333333333333335
2794,2021-12-27,Production Technician I,PYZ,Active,Contract,Zone B,Temporary,Production,Field Operations,1976-05-16,MA,Male,Hispanic,Single,Fully Meets,5,2022-03-09,5,4,4,2023-01-10,Customer Service,Internal,Incomplete,3,644.38,45,0,207.86451612903224,4.333333333333333
2795,2022-07-10,Production Technician I,SVG,Active,Part-Time,Zone C,Temporary,Production,General - Eng,1949-01-26,MA,Female,Asian,Single,Fully Meets,4,2023-06-06,5,1,1,2023-04-30,Customer Service,Internal,Failed,4,457.74,73,0,111.6439024390244,2.3333333333333335
2796,2022-09-19,Production Technician I,TNS,Active,Contract,Zone A,Full-Time,Production,Engineers,1991-01-09,MA,Female,Asian,Married,Fully Meets,1,2023-05-08,2,4,2,2022-10-19,Communication Skills,External,Incomplete,2,840.27,31,0,400.1285714285714,2.6666666666666665
2797,2021-05-30,Production Technician I,WBL,Active,Contract,Zone A,Temporary,Production,Aerial,1964-11-13,MA,Male,Other,Married,Exceeds,1,2022-05-08,2,1,2,2022-12-18,Communication Skills,External,Failed,1,559.59,57,0,508.7181818181818,1.6666666666666667
2798,2020-04-07,Production Technician I,BPC,Active,Contract,Zone A,Part-Time,Production,Engineers,1969-05-17,MA,Male,Asian,Divorced,Fully Meets,2,2023-05-29,3,4,2,2023-04-24,Leadership Development,External,Completed,1,840.65,51,1,764.2272727272726,3.0
2799,2021-04-20,Production Technician I,CCDR,Active,Part-Time,Zone A,Part-Time,Production,Engineers,1988-02-21,MA,Male,White,Divorced,Fully Meets,2,2023-01-02,2,1,1,2023-07-28,Communication Skills,Internal,Incomplete,1,543.46,33,0,494.05454545454546,1.3333333333333333
2800,2019-08-02,Production Technician I,EW,Active,Contract,Zone B,Temporary,Production,General - Con,1948-10-07,MA,Male,Black,Married,Fully Meets,1,2023-06-20,1,2,2,2022-12-20,Customer Service,External,Incomplete,1,729.03,71,0,662.7545454545453,1.6666666666666667
2801,2022-01-11,Production Technician I,MSC,Active,Full-Time,Zone C,Temporary,Production,Field Operations,1995-09-28,MA,Male,White,Divorced,Fully Meets,5,2022-09-20,1,3,4,2023-06-14,Leadership Development,External,Incomplete,4,449.65,27,0,109.67073170731707,2.6666666666666665
2802,2020-11-15,Production Technician I,NEL,Active,Contract,Zone C,Part-Time,Production,General - Con,1977-11-08,MA,Female,White,Married,Fully Meets,4,2023-01-07,2,3,5,2023-04-21,Technical Skills,External,Passed,3,213.38,43,1,68.83225806451613,3.3333333333333335
2803,2020-05-08,Production Technician I,PL,Active,Part-Time,Zone B,Part-Time,Production,General - Con,1965-03-09,MA,Female,Asian,Married,Fully Meets,5,2022-04-11,4,4,5,2023-01-29,Leadership Development,Internal,Failed,4,106.21,55,0,25.90487804878049,4.333333333333333
2804,2019-03-10,Production Technician II,SVG,Active,Part-Time,Zone B,Full-Time,Production,Project Management - Con,1953-01-03,MA,Male,Hispanic,Married,Fully Meets,4,2022-05-12,5,4,2,2023-01-26,Leadership Development,Internal,Completed,5,483.07,66,1,94.71960784313725,3.6666666666666665
2805,2022-04-19,Production Technician II,TNS,Active,Full-Time,Zone C,Part-Time,Production,Field Operations,1988-07-30,MA,Male,White,Widowed,Fully Meets,1,2023-05-19,5,3,2,2023-07-18,Project Management,Internal,Passed,2,515.31,34,1,245.38571428571424,3.3333333333333335
2806,2019-11-30,Production Technician II,WBL,Active,Full-Time,Zone A,Part-Time,Production,Catv,1962-06-22,MA,Female,Asian,Divorced,Fully Meets,2,2023-04-14,1,3,1,2023-05-27,Communication Skills,Internal,Incomplete,5,290.8,57,0,57.01960784313726,1.6666666666666667
2807,2021-07-06,Production Technician II,BPC,Terminated,Part-Time,Zone A,Part-Time,Production,Wireline Construction,1977-04-17,MA,Female,White,Married,Fully Meets,2,2023-01-13,3,2,4,2023-04-16,Customer Service,Internal,Passed,4,977.46,44,1,238.40487804878052,3.0
2808,2018-11-27,Production Technician II,CCDR,Active,Part-Time,Zone B,Temporary,Production,Billable Consultants,1993-12-25,MA,Female,Asian,Divorced,Fully Meets,4,2023-03-13,5,2,4,2022-09-23,Communication Skills,External,Passed,5,105.41,25,1,20.66862745098039,3.6666666666666665
2809,2023-01-30,Production Technician I,WBL,Active,Full-Time,Zone C,Part-Time,Production,Splicing,1964-02-24,MA,Male,Hispanic,Single,Fully Meets,2,2023-02-13,1,1,5,2022-12-21,Technical Skills,Internal,Failed,2,856.23,59,0,407.7285714285714,2.3333333333333335
2810,2022-11-17,Production Technician I,NEL,Active,Full-Time,Zone A,Part-Time,Production,Field Operations,1959-10-04,MA,Male,Other,Married,Fully Meets,4,2023-07-13,2,5,5,2023-04-05,Technical Skills,Internal,Incomplete,3,964.33,63,0,311.0741935483871,4.0
2811,2018-08-13,Production Technician I,PL,Active,Part-Time,Zone A,Full-Time,Production,Field Operations,1996-04-01,MA,Male,Hispanic,Widowed,Fully Meets,2,2023-04-13,3,4,3,2022-11-04,Technical Skills,External,Completed,3,589.88,22,1,190.28387096774193,3.3333333333333335
2812,2021-07-02,Production Technician I,BPC,Terminated,Part-Time,Zone B,Temporary,Production,General - Eng,1946-05-16,MA,Male,White,Divorced,Fully Meets,4,2022-08-14,3,2,5,2022-11-25,Leadership Development,External,Incomplete,4,663.36,75,0,161.79512195121953,3.3333333333333335
2813,2022-06-28,Production Technician I,CCDR,Active,Contract,Zone B,Full-Time,Production,Wireline Construction,1973-08-27,MA,Male,Other,Single,Fully Meets,1,2022-08-28,4,4,2,2023-04-20,Technical Skills,Internal,Completed,2,249.88,49,1,118.99047619047619,3.3333333333333335
2814,2019-01-25,Production Technician I,SVG,Active,Part-Time,Zone A,Temporary,Production,Field Operations,1975-09-28,MA,Male,Hispanic,Single,Fully Meets,2,2023-07-13,4,1,1,2023-07-31,Leadership Development,Internal,Passed,2,809.89,44,1,385.66190476190474,2.0
2815,2023-07-23,Production Technician I,EW,Active,Contract,Zone C,Part-Time,Production,Project Management - Con,1978-07-29,MA,Female,Asian,Single,Fully Meets,4,2022-09-22,2,5,3,2023-05-10,Project Management,Internal,Completed,5,224.58,45,1,44.03529411764706,3.3333333333333335
2816,2022-07-25,Production Technician I,MSC,Active,Full-Time,Zone C,Temporary,Production,General - Con,1992-04-12,MA,Female,Black,Married,Fully Meets,5,2023-07-13,4,2,4,2023-03-17,Project Management,External,Incomplete,3,251.78,30,0,81.21935483870968,3.3333333333333335
2817,2023-01-11,Production Technician I,TNS,Active,Contract,Zone A,Part-Time,Production,Field Operations,1998-12-09,MA,Male,White,Widowed,Fully Meets,4,2022-12-08,4,1,5,2023-01-13,Technical Skills,External,Failed,2,314.0,25,0,149.52380952380952,3.3333333333333335
2818,2023-07-28,Production Technician I,PYZ,Active,Part-Time,Zone B,Temporary,Production,Fielders,1964-01-19,MA,Male,Hispanic,Single,Exceeds,2,2023-06-21,4,3,3,2023-02-27,Technical Skills,External,Completed,5,453.51,59,1,88.9235294117647,3.3333333333333335
2819,2023-05-06,Production Technician I,WBL,Active,Full-Time,Zone C,Part-Time,Production,General - Con,2000-03-02,MA,Male,White,Widowed,Fully Meets,4,2022-12-31,2,3,4,2023-07-31,Leadership Development,Internal,Failed,2,595.4,23,0,283.5238095238095,3.0
2820,2022-09-18,Production Technician I,NEL,Active,Full-Time,Zone C,Temporary,Production,Wireline Construction,1979-09-07,MA,Male,Hispanic,Divorced,Fully Meets,2,2022-10-16,2,1,5,2022-10-23,Project Management,External,Completed,2,606.3,43,1,288.71428571428567,2.6666666666666665
2821,2019-09-08,Production Technician I,PL,Active,Full-Time,Zone B,Temporary,Production,Field Operations,1998-09-22,MA,Male,Hispanic,Single,Fully Meets,2,2023-12-04,2,5,5,2023-03-06,Technical Skills,Internal,Incomplete,5,841.22,21,0,164.9450980392157,4.0
2822,2019-08-30,Production Technician I,BPC,Active,Part-Time,Zone B,Part-Time,Production,Aerial,1959-03-15,MA,Female,White,Divorced,Fully Meets,4,2023-05-24,2,3,3,2022-09-18,Communication Skills,Internal,Failed,4,912.5,60,0,222.56097560975613,2.6666666666666665
2823,2023-05-22,Production Technician I,CCDR,Active,Contract,Zone B,Part-Time,Production,General - Con,1985-07-12,MA,Female,White,Divorced,Fully Meets,2,2023-01-23,5,2,1,2022-09-04,Communication Skills,External,Incomplete,2,196.27,38,0,93.46190476190476,2.6666666666666665
2824,2021-03-02,Production Technician II,EW,Active,Part-Time,Zone A,Full-Time,Production,Wireline Construction,1962-12-25,MA,Male,Hispanic,Widowed,Fully Meets,5,2022-09-09,1,4,1,2022-09-07,Project Management,Internal,Incomplete,1,224.09,59,0,203.71818181818182,2.0
2825,2023-02-13,Production Technician II,MSC,Active,Full-Time,Zone C,Temporary,Production,Project Management - Eng,1982-12-29,MA,Male,Hispanic,Widowed,Fully Meets,4,2023-02-22,5,4,4,2022-11-02,Technical Skills,External,Completed,2,363.8,41,1,173.23809523809524,4.333333333333333
2827,2020-02-19,Production Technician II,PYZ,Terminated,Full-Time,Zone A,Full-Time,Production,Field Operations,1980-09-08,MA,Female,Other,Married,Fully Meets,4,2022-08-30,4,4,5,2022-09-07,Leadership Development,Internal,Incomplete,1,629.85,40,0,572.5909090909091,4.333333333333333
2828,2021-10-15,Production Technician II,WBL,Terminated,Full-Time,Zone A,Temporary,Production,Field Operations,1944-11-05,MA,Female,Black,Single,Fully Meets,2,2023-02-26,5,5,3,2023-01-30,Communication Skills,Internal,Completed,3,915.92,77,1,295.458064516129,4.333333333333333
2829,2022-11-16,Production Technician I,WBL,Active,Part-Time,Zone B,Part-Time,Production,Engineers,1947-04-14,MA,Male,Other,Single,Fully Meets,2,2023-07-02,2,5,3,2022-10-26,Customer Service,External,Passed,3,487.27,75,1,157.18387096774194,3.3333333333333335
2830,2022-06-30,Production Technician I,NEL,Active,Full-Time,Zone B,Part-Time,Production,General - Eng,1994-05-26,MA,Male,White,Married,Fully Meets,1,2022-09-12,1,2,2,2022-12-06,Project Management,External,Completed,1,266.42,28,1,242.2,1.6666666666666667
2831,2021-07-28,Production Technician I,PL,Active,Full-Time,Zone C,Full-Time,Production,Aerial,1952-04-29,MA,Male,White,Widowed,Fully Meets,2,2023-07-13,5,1,4,2023-02-09,Communication Skills,External,Incomplete,1,277.22,69,0,252.01818181818183,3.3333333333333335
2832,2021-11-21,Production Technician I,BPC,Active,Contract,Zone C,Full-Time,Production,Field Operations,1975-03-01,MA,Male,White,Married,Fully Meets,5,2022-11-14,4,5,5,2022-12-23,Customer Service,Internal,Incomplete,1,545.87,46,0,496.2454545454545,4.666666666666667
2833,2020-10-12,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Production,General - Con,1989-03-25,MA,Male,Asian,Married,Fully Meets,2,2022-02-09,2,5,2,2022-08-24,Leadership Development,External,Incomplete,3,182.84,31,0,58.98064516129032,3.0
2834,2018-10-02,Production Technician I,SVG,Active,Full-Time,Zone A,Full-Time,Production,General - Con,1943-11-16,MA,Female,Asian,Divorced,Fully Meets,5,2023-04-30,5,3,3,2023-06-10,Technical Skills,External,Completed,4,149.67,75,1,36.50487804878049,3.6666666666666665
2835,2021-07-17,Production Technician I,EW,Active,Contract,Zone C,Part-Time,Production,Engineers,1995-11-04,MA,Female,White,Divorced,Fully Meets,5,2023-03-30,4,5,3,2022-11-22,Customer Service,Internal,Completed,4,939.72,26,1,229.20000000000002,4.0
2836,2022-04-13,Production Technician I,MSC,Active,Contract,Zone C,Part-Time,Production,Catv,1988-07-10,MA,Female,Black,Divorced,Fully Meets,2,2022-08-13,5,4,1,2023-05-18,Customer Service,External,Completed,5,410.04,34,1,80.4,3.3333333333333335
2837,2021-03-20,Production Technician I,TNS,Active,Part-Time,Zone C,Temporary,Production,Splicing,1944-10-07,MA,Male,Asian,Single,Fully Meets,4,2022-08-08,4,1,4,2023-06-08,Communication Skills,External,Incomplete,1,945.59,77,0,859.6272727272727,3.0
2838,2021-09-09,Production Technician I,PYZ,Active,Part-Time,Zone A,Temporary,Production,General - Sga,1945-05-13,MA,Male,Black,Single,Fully Meets,5,2023-03-07,4,4,2,2023-05-18,Communication Skills,Internal,Completed,4,539.06,76,1,131.4780487804878,3.3333333333333335
2839,2019-12-06,Production Technician I,WBL,Active,Part-Time,Zone C,Part-Time,Production,General - Con,1969-06-09,MA,Male,Black,Married,Fully Meets,1,2022-10-23,1,4,5,2022-08-07,Customer Service,External,Incomplete,2,837.22,50,0,398.67619047619047,3.3333333333333335
2840,2023-04-26,Production Technician I,NEL,Active,Contract,Zone B,Part-Time,Production,Fielders,2000-04-29,MA,Male,Hispanic,Divorced,Fully Meets,2,2023-07-05,3,2,3,2022-10-04,Customer Service,Internal,Incomplete,3,360.08,23,0,116.1548387096774,2.6666666666666665
2841,2019-04-06,Production Technician I,PL,Active,Contract,Zone B,Temporary,Production,General - Con,1961-10-14,MA,Male,Hispanic,Married,Fully Meets,5,2022-10-10,2,2,2,2023-04-22,Customer Service,Internal,Completed,2,405.48,58,1,193.0857142857143,2.0
2842,2020-10-19,Production Technician I,BPC,Terminated,Part-Time,Zone B,Temporary,Production,General - Con,1965-07-16,MA,Female,Black,Widowed,Fully Meets,1,2022-10-11,2,1,5,2022-12-22,Project Management,Internal,Failed,4,577.78,55,0,140.9219512195122,2.6666666666666665
2843,2021-11-22,Production Technician II,SVG,Active,Full-Time,Zone C,Temporary,Production,General - Con,1942-02-12,MA,Male,Black,Married,Fully Meets,1,2022-03-10,5,1,4,2022-10-01,Leadership Development,External,Completed,2,102.16,79,1,48.647619047619045,3.3333333333333335
2845,2020-09-03,Production Technician II,WBL,Active,Full-Time,Zone B,Part-Time,Production,General - Con,1979-06-18,MA,Female,White,Single,Fully Meets,4,2022-11-14,3,4,2,2023-02-06,Customer Service,External,Completed,2,764.22,41,1,363.9142857142857,3.0
2846,2019-10-14,Production Technician II,BPC,Terminated,Contract,Zone C,Full-Time,Production,Wireless,1955-02-09,MA,Female,White,Divorced,Fully Meets,5,2023-05-04,1,1,4,2022-09-02,Communication Skills,Internal,Incomplete,2,326.54,64,0,155.4952380952381,2.0
2848,2022-03-13,Production Technician I,BPC,Terminated,Full-Time,Zone A,Temporary,Production,Project Management - Con,1946-01-28,MA,Male,White,Single,Exceeds,1,2022-11-08,2,1,1,2023-07-21,Customer Service,Internal,Failed,2,510.12,76,0,242.9142857142857,1.3333333333333333
2849,2018-10-02,Production Technician I,CCDR,Active,Part-Time,Zone C,Full-Time,Production,General - Con,1949-07-27,MA,Male,Hispanic,Single,Fully Meets,5,2023-09-02,5,1,1,2023-05-06,Technical Skills,Internal,Failed,3,706.23,69,0,227.81612903225806,2.3333333333333335
